Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
23008715,মুহম্মদ জাফর ইকবালের সাক্ষাৎকার,জব্বার হোসেন,"হোসেন, জব্বার",Muhammed Zafar Iqbal,"=""""","=""9789848416990""",0,3.74,জাগৃতি প্রকাশনী,Hardcover,96,2012,2008,,2017/01/12,to-read,to-read (#133),to-read,,,,0,0
9717393,ঢাকা নামের শহর ও অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9789849765364""",0,3.47,Prathama Prakashan,,112,2010,2010,,2017/01/12,to-read,to-read (#132),to-read,,,,0,0
18055332,জীবন যে রকম,আয়েশা ফয়েজ,"ফয়েজ, আয়েশা",Muhammed Zafar Iqbal,"=""""","=""9847011400080""",0,4.20,সময় প্রকাশন,Hardcover,112,2008,2008,,2017/01/12,to-read,to-read (#131),to-read,,,,0,0
21413195,মিথ্যা বলার অধিকার ও অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""9789844043916""",0,3.42,Anupam Prakashani,Hardcover,117,2014,2014,,2017/01/12,to-read,to-read (#130),to-read,,,,0,0
28167750,কিশোর উপন্যাসসমগ্র ৫,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9789849053828""",0,4.01,জ্ঞানকোষ প্রকাশনী,Hardcover,551,2014,2014,,2017/01/12,to-read,to-read (#129),to-read,,,,0,0
9255480,ভবদহের গল্প এবং অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""984422224X""","=""""",0,3.20,বিদ্যা প্রকাশ,Paperback,127,2007,2007,,2017/01/12,to-read,to-read (#128),to-read,,,,0,0
25092583,একজন সাদাসিধে মা এবং অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",0,3.76,আফসার ব্রাদার্স,Hardcover,224,2015,2015,,2017/01/12,to-read,to-read (#127),to-read,,,,0,0
24224255,ভূতের বাচ্চা কটকটি,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar","Muhammed Zafar Iqbal, Sabyasachi Mistry","=""""","=""9847016201455""",0,3.47,পার্ল পাবলিকেশন্স,Hardcover,28,2011,2011,,2017/01/12,to-read,to-read (#126),to-read,,,,0,0
22874558,আন্তর্জাতিক গণিত অলিম্পিয়াড প্রশ্ন এবং উত্তর,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Mohammad Kaykobad,"=""9848682872""","=""""",0,3.71,অন্যপ্রকাশ,Hardcover,176,2004,2004,,2017/01/12,to-read,to-read (#125),to-read,,,,0,0
17664032,এক টুকরো লাল সবুজ কাপড়,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847009600791""",0,3.75,তাম্রলিপি,Hardcover,128,2009,2009,,2017/01/12,to-read,to-read (#124),to-read,,,,0,0
23312186,ছোটদের মুক্তিযুদ্ধের ইতিহাস,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",0,4.25,প্রতীতি,Paperback,16,2009,2009,,2017/01/12,to-read,to-read (#123),to-read,,,,0,0
18759097,হিমঘরে ঘুম ও অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""""",0,3.51, পার্ল পাবলিকেশন্স,Hardcover,112,1999,1999,,2017/01/12,to-read,to-read (#122),to-read,,,,0,0
12317708,স্বপ্নের দেশ এবং অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847028902081""",0,3.56,ইত্যাদি গ্রন্থ প্রকাশ,Hardcover,111,2011,2011,,2017/01/12,to-read,to-read (#121),to-read,,,,0,0
9255456,পৃথিবীর সৌন্দর্য এবং আলফ্রেড সরেন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844151244""","=""""",0,3.50,অবসর,Hardcover,88,2001,2001,,2017/01/12,to-read,to-read (#120),to-read,,,,0,0
21402792,"রুহান রুহান - অপহরণ (রুহান রুহান কমিক্স, #১)",Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar","Muhammed Zafar Iqbal, Mehedi Haque","=""""","=""9789849046981""",0,3.86,ঢাকা কমিক্স,Paperback,40,2014,2014,,2017/01/12,to-read,to-read (#119),to-read,,,,0,0
18759086,নিঃসঙ্গ বচন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",0,3.58,জ্ঞানকোষ প্রকাশনী,Hardcover,,,,,2017/01/12,to-read,to-read (#118),to-read,,,,0,0
9211503,বৈশাখের হাহাকার ও অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844590949""","=""""",0,3.56,Subarna,Paperback,104,2008,2008,,2017/01/12,to-read,to-read (#117),to-read,,,,0,0
9232944,ক্রসফায়ার এবং অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9848005633""","=""""",0,3.40,Afsar Brothers,Paperback,118,2005,2005,,2017/01/12,to-read,to-read (#116),to-read,,,,0,0
23970754,উপন্যাস সমগ্র ১,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9848683380""","=""""",0,4.36,অন্যপ্রকাশ,Hardcover,424,2007,2005,,2017/01/12,to-read,to-read (#115),to-read,,,,0,0
23764349,অন্য জীবন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9789849174103""",0,3.59,অনুপম প্রকাশনী,Hardcover,128,2016,2016,,2017/01/12,to-read,to-read (#114),to-read,,,,0,0
23970410,গল্পসমগ্র,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Jahanara Imam,"=""9844540976""","=""""",0,4.06,শিখা প্রকাশনী ,Hardcover,224,2007,1996,,2017/01/12,to-read,to-read (#113),to-read,,,,0,0
15849906,বুগাবুগা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""9847016200427""",0,3.52,পার্ল পাবলিশার্স,Hardcover,41,2008,2001,,2017/01/12,to-read,to-read (#112),to-read,,,,0,0
29237318,স'তে সেন্টু,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""9789849179863""",0,3.61,সময় প্রকাশন,Hardcover,112,2016,2016,,2017/01/12,to-read,to-read (#111),to-read,,,,0,0
8997558,প্রিয় গগন এবং অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844120659""","=""""",0,3.39,Anannya,Hardcover,92,1998,1998,,2017/01/12,to-read,to-read (#110),to-read,,,,0,0
17833048,তোমাদের প্রশ্ন আমার উত্তর,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9848485031""","=""""",0,3.75,জ্ঞানকোষ,Hardcover,118,2011,2004,,2017/01/12,to-read,to-read (#109),to-read,,,,0,0
13492212,২০৩০ সালের একদিন ও অন্যান্য,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844220135""","=""""",0,3.43,বিদ্যা প্রকাশ,Hardcover,103,2002,2002,,2017/01/12,to-read,to-read (#108),to-read,,,,0,0
17788954,দেখা আলো না দেখা রূপ,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",0,4.12,জ্ঞানকোষ,Hardcover,64,2005,1986,,2017/01/12,to-read,to-read (#107),to-read,,,,0,0
23971265,আধুনিক ঈশপের গল্প,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844370981""","=""9847013304296""",0,3.79,কাকলী প্রকাশনী,Hardcover,96,1996,1996,,2017/01/12,to-read,to-read (#106),to-read,,,,0,0
17665850,কোয়ান্টাম মেকানিক্স,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847015600860""",0,4.00,মাওলা ব্রাদার্স,Hardcover,88,2009,2009,,2017/01/12,to-read,to-read (#105),to-read,,,,0,0
18487454,গণিত এবং আরো গণিত,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Zakaria Swapan,"=""984404227""","=""""",0,4.04,অনুপম প্রকাশনী ,Hardcover,336,2006,2006,,2017/01/12,to-read,to-read (#104),to-read,,,,0,0
18759072,সাদাসিধে কথা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""""",0,3.70,আগামী প্রকাশনী,Hardcover,80,,2015,,2017/01/12,to-read,to-read (#103),to-read,,,,0,0
17371163,মধ্যরাত্রিতে তিনজন দুর্ভাগা তরুণ,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844042312""","=""9847015201678""",0,3.29,অনুপম প্রকাশনী,Hardcover,88,2006,2004,,2017/01/12,to-read,to-read (#102),to-read,,,,0,0
12317501,শুকনো ফুল রঙিন ফুল,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847009601477""",0,3.48,তাম্রলিপি,Hardcover,240,2011,2011,,2017/01/12,to-read,to-read (#101),to-read,,,,0,0
23765587,দানব,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""984701382""","=""""",0,3.50,বিদ্যাপ্রকাশ,Hardcover,124,,,,2017/01/12,to-read,to-read (#100),to-read,,,,0,0
17664049,গণিতের মজা মজার গণিত,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9848684220""","=""""",0,4.21,অন্যপ্রকাশ,Hardcover,152,2007,2007,,2017/01/12,to-read,to-read (#99),to-read,,,,0,0
17371052,ছেলেমানুষী,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""""",0,3.64,জ্ঞানকোষ প্রকাশনী,Hardcover,61,1993,1993,,2017/01/12,to-read,to-read (#98),to-read,,,,0,0
15764554,ভূত সমগ্র,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9847015201""","=""9847015201081""",0,4.11,Anupam Prakashani,Hardcover,560,2012,2010,,2017/01/12,to-read,to-read (#97),to-read,,,,0,0
18759079,দেশের বাইরে দেশ,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844370523""","=""""",0,4.20,কাকলী প্রকাশনী,Hardcover,106,,1993,,2017/01/12,to-read,to-read (#96),to-read,,,,0,0
21795431,মুক্তিযুদ্ধের ইতিহাস,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""""",0,4.42,প্রতীতি,Paperback,22,2008,2008,,2017/01/12,to-read,to-read (#95),to-read,,,,0,0
17664315,ছায়ালীন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844590795""","=""""",0,3.56,সুবর্ণ,Hardcover,103,2006,2006,,2017/01/12,to-read,to-read (#94),to-read,,,,0,0
4785929,থিওরি অফ রিলেটিভিটি,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847015600419""",0,4.05,মাওলা ব্রাদার্স,Hardcover,93,2008,2008,,2017/01/12,to-read,to-read (#93),to-read,,,,0,0
15805928,একজন দুর্বল মানুষ,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844580870""","=""9789844580879""",0,3.81,সময় প্রকাশন,Hardcover,80,,1992,,2017/01/12,to-read,to-read (#92),to-read,,,,0,0
9255489,তিন্নি ও বন্যা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844100174""","=""""",0,3.29,Mowla Brothers,Hardcover,85,1999,1999,,2017/01/12,to-read,to-read (#91),to-read,,,,0,0
17371388,বিবর্ণ তুষার,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""""","=""""",0,3.65,প্রতীক প্রকাশনা সংস্খা,Hardcover,86,1993,1993,,2017/01/12,to-read,to-read (#90),to-read,,,,0,0
24743469,গ্রামের নাম কাঁকনডুবি,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Arafat Karim,"=""""","=""9847009602771""",0,4.05,তাম্রলিপি,Hardcover,256,2015,2015,,2017/01/12,to-read,to-read (#89),to-read,,,,0,0
17789001,রবোনগরী,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844371333""","=""""",0,3.50,কাকলী প্রকাশনী ,Hardcover,88,1997,1997,,2017/01/12,to-read,to-read (#88),to-read,,,,0,0
8996830,নিশিকন্যা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844950937""","=""""",0,3.47,Pearl Publications,Hardcover,112,2003,2003,,2017/01/12,to-read,to-read (#87),to-read,,,,0,0
17371128,ইরন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844581958""","=""""",0,3.63,সময় প্রকাশন,Hardcover,104,2004,2000,,2017/01/12,to-read,to-read (#86),to-read,,,,0,0
3923361,সায়েন্স ফিকশান সমগ্র ২,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844460425""","=""""",0,4.22,প্রতীক প্রকাশনা সংস্খা,Hardcover,503,1997,1997,,2017/01/12,to-read,to-read (#85),to-read,,,,0,0
15844405,গাব্বু,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847015602802""",0,3.48,মাওলা ব্রাদার্স,Hardcover,96,2013,2013,,2017/01/12,to-read,to-read (#84),to-read,,,,0,0
17371118,আমেরিকা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844950882""","=""""",0,3.90,পার্ল পাবলিশার্স,Hardcover,125,1997,1997,,2017/01/12,to-read,to-read (#83),to-read,,,,0,0
15844602,সুহানের স্বপ্ন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844584493""","=""""",0,3.59,সময় প্রকাশন,Hardcover,120,2004,2004,,2017/01/12,to-read,to-read (#82),to-read,,,,0,0
13495935,নায়ীরা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844584817""","=""""",0,3.61,,Hardcover,111,2005,2005,,2017/01/12,to-read,to-read (#81),to-read,,,,0,0
3923205,রুহান রুহান,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844585287""","=""9789844585287""",5,3.75,সময় প্রকাশন,Hardcover,149,2006,2006,,2017/01/12,,,read,,,,1,0
4786005,পিশাচিনী,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Rafiqun Nabi,"=""9844100119""","=""""",0,3.76,মাওলা ব্রাদার্স,Hardcover,120,1992,1992,,2017/01/12,to-read,to-read (#80),to-read,,,,0,0
13492270,বেজি,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844950769""","=""""",0,3.74,পার্ল পাবলিশার্স,Hardcover,124,2005,2002,,2017/01/12,to-read,to-read (#79),to-read,,,,0,0
13453508,বাচ্চা ভয়ংকর কাচ্চা ভয়ংকর,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844041040""","=""""",4,3.97,অনুপম প্রকাশনী,Hardcover,104,2006,2006,,2016/04/06,,,read,,,,1,0
14853449,বিজ্ঞানী সফদর আলীর মহা মহা আবিষ্কার,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9848485295""","=""""",5,4.31,জ্ঞানকোষ,Hardcover,112,1996,1996,,2016/04/06,,,read,,,,1,0
19549924,"ভীষণ অরণ্য ১, ২ (তিন গোয়েন্দা, #২০,২১)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,4.57,Sheba Prokashoni,Paperback,,1988,1988,2017/01/12,2016/12/26,,,read,,,,1,0
18003132,"তিন গোয়েন্দা ভলিউম ৪/১ (তিন গোয়েন্দা, #১৯,২০,২১)",Rakib Hassan,"Hassan, Rakib",,"=""9841613018""","=""""",5,4.52,সেবা প্রকাশনী,Paperback,208,1995,1995,2017/01/12,2016/12/26,,,read,,,,1,0
18478193,"ভয়ংকর সুন্দর (কাকাবাবু, #1)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""810669189""","=""""",4,3.92,Ananda Publishers Pvt. Ltd.,Hardcover,143,2013,,,2017/01/12,,,read,,,,1,0
10345927,"A Million Suns (Across the Universe, #2)",Beth Revis,"Revis, Beth",,"=""159514398X""","=""9781595143983""",0,4.01,Razorbill,Hardcover,386,2012,2012,,2017/01/12,to-read,to-read (#78),to-read,,,,0,0
24835096,হাবুলের জলদস্যু জাহাজ,মাহবুব আজাদ,"আজাদ, মাহবুব",রকিবুল হাসান,"=""""","=""9789848991282""",0,4.20,অনার্য,Hardcover,80,2015,2015,,2017/01/12,to-read,to-read (#77),to-read,,,,0,0
25474310,পার্সি জ্যাকসন এন্ড দ্য লাইটনিং থিফ,Rick Riordan,"Riordan, Rick",Moheul Islam Mithu,"=""9844643708""","=""""",0,4.29,অঙ্কুর,Hardcover,141,2014,2005,,2016/08/30,to-read,to-read (#55),to-read,,,,0,0
19274795,"আই লাভ ইউ, ম্যান: তিনখণ্ড একত্রে (Masud Rana, #78, 79, 80)",Qazi Anwar Hussain,"Hussain, Qazi Anwar",,"=""9841674270""","=""""",5,4.38,সেবা প্রকাশনী,Paperback,392,,1980,2016/12/26,2016/04/11,,,read,,,,1,0
909870,The Witness for the Prosecution and Other Stories,Agatha Christie,"Christie, Agatha",,"=""0312979738""","=""9780312979737""",0,3.90,St. Martin's Paperbacks,Mass Market Paperback,288,2001,1948,,2016/12/21,to-read,to-read (#76),to-read,,,,0,0
862041,"Harry Potter Series Box Set (Harry Potter, #1-7)",J.K. Rowling,"Rowling, J.K.",,"=""0545044251""","=""9780545044257""",5,4.74,Arthur A. Levine Books,Hardcover,4100,2007,2007,,2016/12/19,,,read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",5,4.53,Disney-Hyperion Books,Hardcover,381,2009,2009,2016/12/04,2016/10/26,,,read,,,,1,0
24994486,পদার্থবিদ্যার মজার কথা (পদার্থবিদ্যার মজার কথা #১),Yakov Perelman,"Perelman, Yakov",সুব্রত দেবনাথ,"=""""","=""9847015200534""",4,4.17,অনুপম প্রকাশনী,Hardcover,175,2009,1913,,2016/12/04,,,read,,,,1,0
8933944,"Harry Potter: The Prequel (Harry Potter, #0.5)",J.K. Rowling,"Rowling, J.K.",,"=""1156923441""","=""9781156923443""",4,4.15,Books LLC,ebook,11,2008,2008,,2016/12/04,,,read,,,,1,0
22052307,"খোঁড়া গোয়েন্দা (তিন গোয়েন্দা, #৪১)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,3.94,সেবা প্রকাশনী,Paperback,,,,,2016/11/25,,,read,,,,1,0
22068977,"দক্ষিণের দ্বীপ (তিন গোয়েন্দা, #৬০)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,4.17,Sheba Prokashoni,Paperback,,,,2016/11/20,2016/11/19,,,read,তিগোর স্বর্ণযুগের বই!,,,1,0
32890492,"সিরিয়াল কিলার (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha","Md. Fuad Al Fidah, Toufir Hasan Ur Rakib","=""9841632691""","=""""",4,4.03,সেবা প্রকাশনী,Paperback,312,2016,1936,,2016/11/16,,,read,"এটা কী ছিলো!! বলতে গেলে এক বসায় শেষ করছি, শুধু রাতের খাবারের বিরতি দিয়েছি। যাহোক,  আগাথা ক্রিস্টি মানে শেষে চমক। এখানেও তিনি বুঝিয়ে দিলেন ""আমি রহস্যের রাণী""।  মেজর টুইস্টার আগে ২য় খুনটার ব্যাপারে একজনকে দারুন সন্দেহ করছিলাম বাট বই শেষে অবাক হয়ে দেখলাম আমার অনুমান কত নগন্য।  তবে একটা ব্যাপারে এখনো খটকা আছে,  'লিলি কেন এবিসিকে ফোন করে সাবধান করে দিলো?"" হয়ত বইয়েই উত্তর আছে, আমার চোখ হয়তো এড়িয়ে গেছে।  ",,,1,0
